t,c_hash,key,GHz,CPU,IPC,br-miss,L1-miss,instr,cycle-kernel,task,LLC-miss,cycle
29,12887458230040279342,pp_0,2.5,0.4,1.7,11333.0,22832.0,1527817780.0,1206753.0,368879617.0,940.0,916363745.0
29,12887458230040279342,group_committer,2.2,0.8,3.0,591211.7,6749702.1,5672501001.1,298453504.0,854039422.0,273889.8,1886324248.3
29,12887458230040279342,worker_0,2.3,0.4,1.5,1180143.0,1348989.0,1307521224.0,3713613.0,385061325.0,1322228.0,893654306.0
30,12887458230040279342,pp_3,2.5,1.0,1.7,39390.0,52021.0,4269977546.0,2952266.0,1030783601.0,1973.0,2566338384.0
30,12887458230040279342,pp_2,2.5,1.0,1.7,24915.0,63482.0,4274884843.0,2902415.0,1030795764.0,1996.0,2566379881.0
30,12887458230040279342,pp_1,2.5,1.0,1.7,24932.0,49906.0,4263661443.0,2832136.0,1030800617.0,2009.0,2559480944.0
30,12887458230040279342,pp_0,2.5,1.0,1.7,25314.0,44061.0,4266207679.0,2902768.0,1030775484.0,2086.0,2559396189.0
30,12887458230040279342,group_committer,2.3,0.8,3.0,500702.9,6125956.5,5918712720.5,294023898.4,860129567.0,271127.5,1959889121.0
30,12887458230040279342,worker_0,2.4,0.4,1.4,1179487.0,1660413.0,1319350909.0,8045181.0,385514524.0,1298437.0,917631404.0
31,12887458230040279342,pp_3,2.5,1.0,1.7,38917.0,53640.0,4189164835.0,2994003.0,1025568850.0,3033.0,2517334052.0
31,12887458230040279342,pp_2,2.5,1.0,1.7,24524.0,65629.0,4192115846.0,2935479.0,1025579866.0,2837.0,2517359218.0
31,12887458230040279342,pp_1,2.5,1.0,1.7,24771.0,51897.0,4199243575.0,2860226.0,1025576814.0,2282.0,2512847600.0
31,12887458230040279342,pp_0,2.5,1.0,1.7,24929.0,45270.0,4166927495.0,2975701.0,1020943573.0,2664.0,2501923065.0
31,12887458230040279342,group_committer,2.2,0.8,3.0,560957.9,6926215.8,5658801811.2,302796571.7,864764078.0,309509.6,1873660055.3
31,12887458230040279342,worker_0,2.3,0.4,1.5,1210837.0,1366380.0,1381940998.0,5238425.0,393883761.0,1455499.0,902349012.0
32,12887458230040279342,pp_3,2.5,1.0,1.7,37803.0,48843.0,4181548021.0,2736575.0,1023872626.0,2727.0,2509880029.0
32,12887458230040279342,pp_2,2.5,1.0,1.7,23903.0,57531.0,4179280930.0,2535234.0,1023880854.0,2430.0,2509930108.0
32,12887458230040279342,pp_1,2.4,1.0,2.6,35943.0,62435.0,6372522733.0,2433381.0,1023889835.0,3294.0,2478815292.0
32,12887458230040279342,pp_0,2.5,0.4,1.7,11963.0,22450.0,1528106714.0,1232374.0,373263575.0,1087.0,917114185.0
32,12887458230040279342,group_committer,2.2,0.8,3.0,666279.0,7160406.6,5596278869.3,332249333.9,859621945.0,335447.9,1894442071.8
32,12887458230040279342,worker_0,2.3,0.4,1.4,1217320.0,1535224.0,1332949626.0,6365268.0,405335226.0,1416103.0,935025780.0
33,12887458230040279342,pp_3,2.5,1.0,1.7,38964.0,52576.0,4243180882.0,2928207.0,1023170361.0,1807.0,2549492290.0
33,12887458230040279342,pp_2,2.5,1.0,1.7,24722.0,64191.0,4249318369.0,2891581.0,1023176894.0,1898.0,2549514826.0
33,12887458230040279342,pp_1,2.5,1.0,1.7,24759.0,51073.0,4241563038.0,2807460.0,1023174588.0,1766.0,2548265125.0
33,12887458230040279342,pp_0,2.5,1.0,1.7,25496.0,44570.0,4241408892.0,2935724.0,1023148760.0,2050.0,2548190848.0
33,12887458230040279342,group_committer,2.2,0.8,3.0,572917.7,7330991.9,5837143619.1,314029310.0,863676278.0,269013.4,1935366144.6
33,12887458230040279342,worker_0,2.3,0.4,1.5,1181418.0,1403871.0,1333401254.0,4960594.0,387694988.0,1239970.0,909778655.0
34,12887458230040279342,pp_3,2.5,1.0,1.7,38934.0,51546.0,4246569251.0,2919526.0,1023973871.0,2033.0,2552278229.0
34,12887458230040279342,pp_2,2.5,1.0,1.7,24667.0,63342.0,4251655673.0,2851402.0,1023981734.0,1786.0,2552299494.0
34,12887458230040279342,pp_1,2.5,1.0,1.8,26240.0,51559.0,4504177003.0,2771226.0,1023981133.0,1971.0,2545908789.0
34,12887458230040279342,pp_0,2.5,0.9,1.7,23895.0,42759.0,3933558278.0,2733961.0,950626843.0,1949.0,2364084901.0
34,12887458230040279342,group_committer,2.2,0.8,3.0,553970.1,6918602.3,5715617435.8,306609553.2,853498826.0,272668.9,1891102495.6
34,12887458230040279342,worker_0,2.3,0.4,1.5,1212562.4,1444377.5,1358432319.6,5535828.3,397895835.0,1289930.7,921743702.2
35,12887458230040279342,pp_3,2.5,1.0,1.7,38482.0,48367.0,4290998921.0,2805906.0,1023106262.0,2281.0,2576023955.0
35,12887458230040279342,pp_2,2.5,1.0,1.7,24448.0,56622.0,4293126460.0,2572039.0,1023112868.0,2229.0,2576059473.0
35,12887458230040279342,pp_1,2.5,1.0,2.5,35586.0,62283.0,6337944181.0,2490949.0,1023111872.0,2847.0,2559684140.0
35,12887458230040279342,pp_0,2.6,0.4,1.7,13874.0,25655.0,1869890257.0,1428839.0,440674744.0,1320.0,1123877482.0
35,12887458230040279342,group_committer,2.3,0.9,3.1,594719.4,6322164.4,6196621940.6,279713406.8,880094301.0,267465.9,2024536175.5
35,12887458230040279342,worker_0,2.4,0.3,1.5,1088462.0,1299075.0,1203408854.0,5830700.0,343083299.0,1254725.0,819753998.0
36,12887458230040279342,pp_3,2.5,1.0,1.7,39117.0,52623.0,4292162553.0,2949508.0,1022825733.0,2367.0,2580884317.0
36,12887458230040279342,pp_2,2.5,1.0,1.7,24621.0,63710.0,4301508737.0,2885240.0,1022837883.0,2040.0,2580919297.0
36,12887458230040279342,pp_1,2.5,1.0,1.7,24926.0,51193.0,4305388210.0,2845339.0,1022830890.0,2209.0,2583851878.0
36,12887458230040279342,pp_0,2.5,1.0,1.7,25272.0,45812.0,4297882157.0,2941142.0,1022799704.0,2264.0,2583726470.0
36,12887458230040279342,group_committer,2.3,0.8,3.0,495989.8,6684109.2,5928998499.0,298119014.9,856290564.0,250364.3,1957757431.1
36,12887458230040279342,worker_0,2.4,0.4,1.4,1104589.0,1508101.0,1274704923.0,4319755.0,379016535.0,1232706.0,905674307.0
37,12887458230040279342,pp_3,2.4,1.0,1.7,37580.0,51038.0,4138183924.0,2863344.0,1023191705.0,4205.0,2484825842.0
37,12887458230040279342,pp_2,2.4,1.0,1.7,24057.0,61884.0,4136995383.0,2805534.0,1023200561.0,3838.0,2484837127.0
37,12887458230040279342,pp_1,2.4,1.0,1.9,26794.0,51946.0,4628740890.0,2719970.0,1023203951.0,3887.0,2483058113.0
37,12887458230040279342,pp_0,2.4,0.9,1.7,21666.0,39719.0,3566575608.0,2545363.0,879871434.0,3508.0,2142348851.0
37,12887458230040279342,group_committer,2.2,0.9,3.1,486994.7,5926059.2,5901035511.4,255026990.7,870447622.0,299099.0,1901574400.3
37,12887458230040279342,worker_0,2.3,0.3,1.4,1030744.2,1208627.1,1152502133.8,3882445.0,357703208.0,1319323.9,814096196.1
38,12887458230040279342,pp_3,2.5,1.0,1.7,38658.0,48687.0,4322567535.0,2805637.0,1023540964.0,2430.0,2595536211.0
38,12887458230040279342,pp_2,2.5,1.0,1.7,24738.0,57762.0,4318933213.0,2636254.0,1023551177.0,2273.0,2595590746.0
38,12887458230040279342,pp_1,2.5,1.0,2.4,34527.0,59449.0,6127109771.0,2549605.0,1023546853.0,2795.0,2578812728.0
38,12887458230040279342,pp_0,2.6,0.5,1.7,14481.0,27428.0,2186216504.0,1613667.0,512236694.0,1581.0,1312020877.0
38,12887458230040279342,group_committer,2.3,0.8,3.0,542416.9,6110739.0,5915964142.2,295792688.3,858726596.0,274359.4,1971226740.1
38,12887458230040279342,worker_0,2.4,0.4,1.3,1007684.6,1282204.0,1106361445.9,5248431.5,360596978.0,1220076.9,861067936.2
39,12887458230040279342,pp_3,2.5,1.0,1.7,39403.0,52955.0,4304701449.0,2994189.0,1025880075.0,2901.0,2590282521.0
39,12887458230040279342,pp_2,2.5,1.0,1.7,24961.0,64034.0,4314980532.0,2930962.0,1025896322.0,2529.0,2590312203.0
39,12887458230040279342,pp_1,2.5,1.0,1.7,25358.0,50865.0,4316531411.0,2882177.0,1025904224.0,2437.0,2589895143.0
39,12887458230040279342,pp_0,2.5,1.0,1.7,25631.0,45610.0,4314686915.0,2996006.0,1025903088.0,2864.0,2589876752.0
39,12887458230040279342,group_committer,2.3,0.8,3.0,511211.6,6720400.0,5788697386.1,316183626.4,850060054.0,280676.5,1927307873.8
39,12887458230040279342,worker_0,2.4,0.4,1.3,1092582.0,1324835.0,1221115100.0,5356577.0,399797245.0,1288834.0,954490089.0
40,12887458230040279342,pp_3,2.4,1.0,1.7,38249.0,50629.0,4172503044.0,2867784.0,1024550009.0,2536.0,2506036596.0
40,12887458230040279342,pp_2,2.4,1.0,1.7,24093.0,62383.0,4174350553.0,2773559.0,1024544333.0,2430.0,2506034796.0
40,12887458230040279342,pp_1,2.4,1.0,2.0,28155.0,53576.0,4905305764.0,2679722.0,1024533424.0,2272.0,2504525471.0
40,12887458230040279342,pp_0,2.5,0.8,1.7,20575.0,37619.0,3317049091.0,2412773.0,811516024.0,2060.0,1991971506.0
40,12887458230040279342,group_committer,2.2,0.9,3.0,572783.6,6878946.9,5649661034.9,311761445.2,872106115.0,299364.7,1899021013.1
40,12887458230040279342,worker_0,2.3,0.4,1.3,1074595.0,1247630.0,1171123694.0,3966704.0,383340633.0,1238029.0,878639498.0
41,12887458230040279342,pp_3,2.5,1.0,1.7,38707.0,50383.0,4241836220.0,2866291.0,1023698900.0,3166.0,2548159438.0
41,12887458230040279342,pp_2,2.5,1.0,1.7,24331.0,59449.0,4248975368.0,2700921.0,1023705313.0,2748.0,2548185858.0
41,12887458230040279342,pp_1,2.5,1.0,2.3,32797.0,58938.0,5788445993.0,2597466.0,1023706250.0,3256.0,2530928118.0
41,12887458230040279342,pp_0,2.5,0.6,1.7,15793.0,29588.0,2401830751.0,1776001.0,580550911.0,1677.0,1441319347.0
41,12887458230040279342,group_committer,2.2,0.8,2.9,543722.7,5876162.8,5672553969.5,329261165.4,868582285.0,292107.3,1953983889.0
41,12887458230040279342,worker_0,2.4,0.4,1.2,1031734.0,1555266.0,1087524865.0,8719464.0,381200637.0,1258875.0,899625443.0
42,12887458230040279342,pp_3,2.5,1.0,1.7,38734.0,53178.0,4243477069.0,2966534.0,1025037863.0,2932.0,2550417136.0
42,12887458230040279342,pp_2,2.5,1.0,1.7,24812.0,65990.0,4249606321.0,2940973.0,1025050025.0,3013.0,2550453415.0
42,12887458230040279342,pp_1,2.5,1.0,1.7,24826.0,50860.0,4235353854.0,2846156.0,1025045533.0,2556.0,2546389614.0
42,12887458230040279342,pp_0,2.5,1.0,1.7,25333.0,45778.0,4241406258.0,2996865.0,1025009336.0,2930.0,2546245912.0
42,12887458230040279342,group_committer,2.3,0.8,3.1,520503.5,6479829.2,5949503693.8,280775608.4,860834749.0,310709.3,1948403669.1
42,12887458230040279342,worker_0,2.4,0.4,1.3,1117272.0,1331068.0,1234064165.0,9584254.0,387948903.0,1380117.0,918624118.0
43,12887458230040279342,pp_3,2.5,1.0,1.7,39181.0,49868.0,4297431687.0,2849978.0,1023784272.0,2084.0,2583973817.0
43,12887458230040279342,pp_2,2.5,1.0,1.7,24779.0,60343.0,4302335474.0,2709412.0,1023786674.0,2057.0,2583994960.0
43,12887458230040279342,pp_1,2.5,1.0,2.1,30344.0,54509.0,5329669926.0,2644555.0,1023768496.0,2169.0,2571105296.0
43,12887458230040279342,pp_0,2.5,0.7,1.7,19033.0,35072.0,3077220618.0,2199400.0,740439396.0,1570.0,1847292821.0
43,12887458230040279342,group_committer,2.3,0.8,2.9,562521.9,5996122.6,5756061750.5,329527488.2,868882592.0,263822.4,1964346731.8
43,12887458230040279342,worker_0,2.4,0.4,1.2,1049183.0,1527262.0,1125086156.0,5910560.0,386493680.0,1125536.0,913251903.0
44,12887458230040279342,pp_3,2.6,1.0,1.7,40251.0,49496.0,4418745818.0,2859357.0,1022894868.0,2365.0,2651039585.0
44,12887458230040279342,pp_2,2.6,1.0,1.7,25216.0,58818.0,4415577715.0,2683524.0,1022946305.0,2123.0,2651185955.0
44,12887458230040279342,pp_1,2.6,1.0,2.2,32358.0,57373.0,5729596765.0,2612998.0,1022947017.0,2391.0,2623946052.0
44,12887458230040279342,pp_0,2.6,0.6,1.7,17921.0,32427.0,2802815725.0,1997992.0,650052446.0,1579.0,1681703349.0
44,12887458230040279342,group_committer,2.3,0.9,3.0,591517.3,6359718.7,6172908704.7,305180248.9,873587591.0,261838.6,2052750050.0
44,12887458230040279342,worker_0,2.5,0.4,1.3,1052888.0,1352836.0,1170316436.0,4225565.0,374042835.0,1217671.0,916874666.0
45,12887458230040279342,pp_3,2.6,1.0,1.7,41009.0,52562.0,4423115260.0,2944493.0,1025348172.0,2377.0,2655854477.0
45,12887458230040279342,pp_2,2.6,1.0,1.7,25683.0,63558.0,4424527329.0,2886671.0,1025356759.0,2329.0,2655882637.0
45,12887458230040279342,pp_1,2.6,1.0,1.7,25684.0,49112.0,4422283034.0,2841807.0,1025352150.0,1939.0,2656574923.0
45,12887458230040279342,pp_0,2.6,1.0,1.7,26444.0,45085.0,4423456126.0,3021972.0,1025331072.0,2582.0,2656488273.0
45,12887458230040279342,group_committer,2.3,0.8,3.1,488985.7,6168015.2,6075859753.3,267189146.8,856058767.0,266042.0,1969463767.1
45,12887458230040279342,worker_0,2.4,0.4,1.3,1107864.0,1201620.0,1226213109.0,4576714.0,379983475.0,1189432.0,908764041.0
46,12887458230040279342,pp_3,2.5,1.0,1.7,39441.0,50717.0,4256841420.0,2912645.0,1023772266.0,3131.0,2556155386.0
46,12887458230040279342,pp_2,2.5,1.0,1.7,24741.0,61532.0,4256690360.0,2801505.0,1023790352.0,3173.0,2556204417.0
46,12887458230040279342,pp_1,2.5,1.0,2.2,31367.0,56844.0,5484144566.0,2706876.0,1023790363.0,3381.0,2547013717.0
46,12887458230040279342,pp_0,2.5,0.7,1.7,17774.0,33105.0,2801463814.0,2081991.0,674005684.0,1965.0,1684157445.0
46,12887458230040279342,group_committer,2.2,0.8,3.0,611332.4,6399423.1,5647009709.3,308880160.7,863704942.0,334079.1,1904564176.1
46,12887458230040279342,worker_0,2.3,0.4,1.4,1113736.1,1546392.2,1223284321.6,5909359.2,379634589.0,1424376.2,879594715.8
47,12887458230040279342,pp_3,2.5,1.0,1.7,38919.0,50689.0,4245728173.0,2902072.0,1023784778.0,2438.0,2551469446.0
47,12887458230040279342,pp_2,2.5,1.0,1.7,24454.0,61228.0,4252421896.0,2773727.0,1023798093.0,2283.0,2551506625.0
47,12887458230040279342,pp_1,2.5,1.0,2.1,30214.0,54850.0,5333266818.0,2665241.0,1023810301.0,2513.0,2543814556.0
47,12887458230040279342,pp_0,2.5,0.7,1.7,18842.0,36046.0,2978329167.0,2198423.0,717253626.0,1676.0,1786058908.0
47,12887458230040279342,group_committer,2.2,0.8,3.0,604070.4,6407992.1,5785652725.0,294090647.4,856241655.0,295119.8,1924648409.6
47,12887458230040279342,worker_0,2.3,0.4,1.4,1209723.0,1520554.0,1345458109.0,4698930.0,398487098.0,1360398.0,935532026.0
48,12887458230040279342,pp_3,2.5,1.0,1.7,39074.0,53617.0,4253174168.0,2975770.0,1024049968.0,2418.0,2553376305.0
48,12887458230040279342,pp_2,2.5,1.0,1.7,24761.0,65335.0,4252547688.0,2926104.0,1024073115.0,2146.0,2553453512.0
48,12887458230040279342,pp_1,2.5,1.0,1.7,24712.0,50720.0,4245019547.0,2854058.0,1024074495.0,1923.0,2551015214.0
48,12887458230040279342,pp_0,2.5,1.0,1.7,25196.0,46491.0,4250618195.0,3013672.0,1024050039.0,2622.0,2550943405.0
48,12887458230040279342,group_committer,2.2,0.8,3.0,547195.8,6891860.6,5807692731.3,294442149.6,864953784.0,290150.0,1909454939.6
48,12887458230040279342,worker_0,2.3,0.4,1.5,1162509.0,1440123.0,1286529991.0,5818517.0,384451526.0,1286487.0,886558997.0
49,12887458230040279342,pp_3,2.5,1.0,1.7,38712.0,50892.0,4249492376.0,2797785.0,1024006523.0,2073.0,2552358146.0
49,12887458230040279342,pp_2,2.5,1.0,1.7,24372.0,61418.0,4249558368.0,2660075.0,1024024477.0,1983.0,2552408525.0
49,12887458230040279342,pp_1,2.5,1.0,2.3,32196.0,60011.0,5721644797.0,2567954.0,1024028458.0,2384.0,2533120714.0
49,12887458230040279342,pp_0,2.5,0.6,1.7,15909.0,30519.0,2482318493.0,1797112.0,600717639.0,1217.0,1491802983.0
49,12887458230040279342,group_committer,2.2,0.8,3.0,652543.8,7720084.0,5658303523.4,326355890.6,861113524.0,307944.8,1893949268.5
49,12887458230040279342,worker_0,2.3,0.4,1.5,1199450.0,1298878.0,1361359145.0,3752876.0,391646340.0,1263519.0,903630149.0
50,12887458230040279342,pp_3,2.6,1.0,1.7,39568.0,51981.0,4362492378.0,2945052.0,1023278538.0,2402.0,2618395455.0
50,12887458230040279342,pp_2,2.6,1.0,1.7,24978.0,62805.0,4362291462.0,2842510.0,1023283962.0,2202.0,2618406097.0
50,12887458230040279342,pp_1,2.6,1.0,2.0,29592.0,55943.0,5184810792.0,2789560.0,1023261884.0,2064.0,2609699728.0
50,12887458230040279342,pp_0,2.6,0.8,1.7,22560.0,38377.0,3380618002.0,2458668.0,791610224.0,1793.0,2030025887.0
50,12887458230040279342,group_committer,2.3,0.8,2.9,526207.7,5937295.1,5747410273.3,333460756.8,861804643.0,248932.3,1982952123.0
50,12887458230040279342,worker_0,2.4,0.4,1.3,1113401.0,1785021.0,1206334977.0,7995833.0,388237391.0,1197481.0,928269534.0
51,12887458230040279342,pp_3,2.5,1.0,1.7,38754.0,52342.0,4239955140.0,2870447.0,1023464544.0,2872.0,2546947102.0
51,12887458230040279342,pp_2,2.5,1.0,1.7,24499.0,63903.0,4238916366.0,2823094.0,1023474877.0,2412.0,2546979969.0
51,12887458230040279342,pp_1,2.5,1.0,1.7,24764.0,49567.0,4241159544.0,2791305.0,1023475101.0,2325.0,2545371854.0
51,12887458230040279342,pp_0,2.5,1.0,1.7,24906.0,45214.0,4236680175.0,2915092.0,1023457195.0,2533.0,2545302965.0
51,12887458230040279342,group_committer,2.2,0.8,3.1,444655.7,6639282.1,5857583830.5,278821882.6,859155177.0,244833.5,1902332302.8
51,12887458230040279342,worker_0,2.3,0.4,1.5,1199075.0,1312119.0,1320291183.0,3256048.0,374268980.0,1385910.0,864293680.0
52,12887458230040279342,pp_3,2.4,1.0,1.7,37340.0,48719.0,4110496339.0,2721498.0,1025728645.0,2625.0,2471851567.0
52,12887458230040279342,pp_2,2.4,1.0,1.7,23750.0,58187.0,4115486806.0,2552324.0,1025737505.0,2597.0,2471877449.0
52,12887458230040279342,pp_1,2.4,1.0,2.3,32729.0,57382.0,5763309310.0,2463462.0,1025736120.0,3292.0,2456462318.0
52,12887458230040279342,pp_0,2.4,0.5,1.7,14090.0,27638.0,2152274010.0,1556728.0,535751367.0,1786.0,1292112858.0
52,12887458230040279342,group_committer,2.2,0.8,2.9,631634.9,7243140.5,5360500622.7,318083685.4,858712041.0,309925.3,1846303779.2
52,12887458230040279342,worker_0,2.2,0.4,1.5,1195999.0,1481827.0,1359713609.0,4860231.0,404074490.0,1465024.0,906394499.0
53,12887458230040279342,pp_3,2.4,1.0,1.7,38254.0,52749.0,4143922641.0,2885733.0,1024140945.0,4126.0,2490095757.0
53,12887458230040279342,pp_2,2.4,1.0,1.7,24229.0,63206.0,4147935739.0,2799566.0,1024159315.0,3787.0,2490144028.0
53,12887458230040279342,pp_1,2.4,1.0,1.9,27330.0,54049.0,4731554289.0,2723315.0,1024161459.0,3437.0,2484162627.0
53,12887458230040279342,pp_0,2.4,0.8,1.7,21423.0,39436.0,3447616523.0,2518328.0,858228278.0,3676.0,2071993837.0
53,12887458230040279342,group_committer,2.2,0.8,3.0,543152.3,6626789.3,5545790550.6,292993369.2,850246916.0,353528.9,1850215235.8
53,12887458230040279342,worker_0,2.3,0.4,1.5,1186440.0,1356408.0,1320939115.0,3823759.0,390349027.0,1469039.0,884167070.0
54,12887458230040279342,pp_3,2.5,1.0,1.7,39026.0,52372.0,4251682076.0,2901406.0,1024134798.0,2233.0,2553009459.0
54,12887458230040279342,pp_2,2.5,1.0,1.7,24671.0,63387.0,4249866865.0,2831810.0,1024135081.0,2119.0,2553011625.0
54,12887458230040279342,pp_1,2.5,1.0,1.7,24687.0,50842.0,4233776987.0,2781467.0,1024133975.0,1874.0,2542495532.0
54,12887458230040279342,pp_0,2.5,1.0,1.7,25632.0,45940.0,4230036456.0,2901546.0,1023693296.0,2470.0,2541359386.0
54,12887458230040279342,group_committer,2.2,0.8,3.0,509181.0,6845185.3,5663856040.9,290847681.4,854036006.0,293674.7,1869758249.6
54,12887458230040279342,worker_0,2.3,0.4,1.5,1168667.0,1298387.0,1344745436.0,3651884.0,384411443.0,1268368.0,881094405.0
55,12887458230040279342,pp_3,2.5,1.0,1.7,38809.0,49206.0,4277456550.0,2833597.0,1024058126.0,2609.0,2570063159.0
55,12887458230040279342,pp_2,2.5,1.0,1.7,24549.0,57840.0,4281833706.0,2622409.0,1024071149.0,2200.0,2570119410.0
55,12887458230040279342,pp_1,2.5,1.0,2.5,35644.0,59458.0,6321340308.0,2539251.0,1024067606.0,2984.0,2557244840.0
55,12887458230040279342,pp_0,2.5,0.4,1.7,12609.0,23929.0,1885830985.0,1417766.0,455035630.0,1344.0,1133706875.0
55,12887458230040279342,group_committer,2.3,0.8,3.0,657406.5,6947159.4,5799996367.0,313287765.1,852632189.0,331687.7,1936386715.0
55,12887458230040279342,worker_0,2.4,0.4,1.4,1198756.0,1501045.0,1327744103.0,6018334.0,391091962.0,1389800.0,928772379.0
56,12887458230040279342,pp_3,2.5,1.0,1.7,39539.0,52332.0,4295763743.0,2940349.0,1023242724.0,3036.0,2580390913.0
56,12887458230040279342,pp_2,2.5,1.0,1.7,24908.0,63401.0,4299529475.0,2861508.0,1023244094.0,2791.0,2580387121.0
56,12887458230040279342,pp_1,2.5,1.0,1.8,26768.0,53747.0,4601273312.0,2811833.0,1023252810.0,2851.0,2573827686.0
56,12887458230040279342,pp_0,2.5,0.9,1.7,23688.0,43511.0,3913628177.0,2752308.0,937243247.0,2940.0,2352766139.0
56,12887458230040279342,group_committer,2.2,0.9,3.1,556639.8,6074808.0,6006441791.7,269562479.3,871460329.0,331024.1,1959636445.0
56,12887458230040279342,worker_0,2.3,0.4,1.5,1192878.0,1358607.0,1327922753.0,4337787.0,380196291.0,1496288.0,889155988.0
57,12887458230040279342,pp_3,2.4,1.0,1.7,37705.0,51087.0,4092637839.0,2812794.0,1029168067.0,3410.0,2461139603.0
57,12887458230040279342,pp_2,2.4,1.0,1.7,23866.0,61120.0,4099201685.0,2703346.0,1029185199.0,3289.0,2461166166.0
57,12887458230040279342,pp_1,2.4,1.0,1.7,23779.0,47000.0,4085293004.0,2662534.0,1029191207.0,2964.0,2455518575.0
57,12887458230040279342,pp_0,2.4,1.0,1.7,24001.0,44021.0,4090742479.0,2783443.0,1029185513.0,3260.0,2455477669.0
57,12887458230040279342,group_committer,2.1,0.8,3.0,535590.7,6537653.0,5596627673.2,295394251.7,866953880.0,316542.0,1862145596.9
57,12887458230040279342,worker_0,2.2,0.4,1.5,1191726.1,1429987.2,1292185138.0,7245660.6,389811776.0,1439356.4,876736404.7
58,12887458230040279342,pp_3,2.2,1.0,1.7,34856.0,46264.0,3838613440.0,2670361.0,1024804678.0,3432.0,2304629357.0
58,12887458230040279342,pp_2,2.2,1.0,1.7,21990.0,54624.0,3841614279.0,2421279.0,1024813296.0,3234.0,2304652366.0
58,12887458230040279342,pp_1,2.2,1.0,2.5,32848.0,60309.0,5818339003.0,2317374.0,1024798986.0,4330.0,2293128374.0
58,12887458230040279342,pp_0,2.3,0.4,1.7,10367.0,22313.0,1484100159.0,1172999.0,393208740.0,1447.0,890415426.0
58,12887458230040279342,group_committer,2.0,0.8,3.0,608917.8,5398234.2,5205664215.5,252148847.4,862655398.0,359798.8,1733178471.1
58,12887458230040279342,worker_0,2.1,0.4,1.5,1010667.9,1291261.5,1133065737.5,5664556.7,366908483.0,1442360.2,769013204.4
